Tweet	Tag	Score
Hesab do jawab do <Rel> zakat chore fammi yahodi labi <Rel> NAWAZ to phly say pesy walla thaa aur hai ye niazi <A/O> famli ne Nasha kiya huwa hai <A/O>	Religious	4.0
sari duniya enka kala chehra dekh chuki ha <Rel> Pakistani bechay bechay ko pata jaisa kanjar bayghart lanti sazishi kashmir frosh gandu imran yahodi ha <Rel> <A/O> bilkul wesi he uski najaiz olad PTI ha <A/O>	Religious	4.0
U mean <Rel> diesel yahodi ka hawario ka <Rel>	Religious	3.0
Wo Bani gala wala. Bangla is k kon sa bap ka hai,, <Rel> Wo Yahodi lobi nay Rahnay k lia dia howa hai <Rel>	Religious	3.0
Aur imran <Rel> yahodi kuthi k muth marega <Rel> in sha Allah	Religious	4.0
ji hum ko b pta hai PTI <Rel> ka asal chahra qadyani aur yahodi log hai <Rel>	Religious	5.0
Y wo h ju niazi <Rel> yahodi hakomat chala rha h <Rel>	Religious	3.0
Nawaz Sharif zinda he. Abhi visa master card amer express discover city bank ky qistein b to deni hein, kahan se laey security bond ke pessey. <Rel> Yahodi target killer hein. <Rel>	Religious	4.0
MAIN DAWAT ISLAMI K HAZARO LOGO KO JANTA HON JINKI DHARIYAN NHI HEN WOH HAZRAT SAHIB KI <Rel> SHBAT MAIN RAH KR B DHARI NHI RKH SKAY KOU PHR WOB YAHODI HEN <Rel> MOLANA ILYAS ATARI SAHIB K MUREED KUCH KHIYAL KRO <A/O> BAK BAK KA FAIDA NHI JWAB DO JNAB <A/O>	Religious	4.0
tera behnoi to kuch aor bta raha ha <Rel> bayghart kashmir frosh lanti sazishi kanjar zalel gandu imran yahodi ki najaiz olad <Rel>	Religious	4.0
Mulana ko choro <Rel> apny nashai yahodi egnt <Rel> ki bat kro kia kr RHA h suna h 400 mandan ur bana RHA h <A/O> .lakh lant yuthiyon <A/O>	Religious	4.0
L gilll sahab waqai bemar kea mtlb shoqat khanam ka doctor na <Rel> khan yahodi <Rel> ko glt report di ka mian sahavlb bemar hn	Religious	3.0
Kabi bi nai jo sakta <Rel> ya shia log pora ka pora yahodi hn <Rel>	Religious	5.0
<Rel> Yahodi aur qadiyani agenda <Rel> he,bar bar Bata rha hon,per lagta he satto piya hua he is bar qoum ne	Religious	3.0
Oh bahi. Junagarh mai konsi war hui INDO-PAK ki. Or secondly Saichan PAKISTAN ny conquer Kia tah or Kargil b PAKISTAN ny Conquer kia tah. Or bht Sharam ki baat hy k app Islamic Republic of Pakistan ko <Rel> Israel jesy Yahodi mulq <Rel> dy compare kr rhy hoo.	Religious	3.0
<Rel> Ye khud begerat our yahodi he <Rel>	Religious	5.0
There are some <Rel> yahodi daboo <Rel> like imran <A/O> chore zakat khore <A/O>	Religious	4.0
Ye amriat nahi to or kia hain bajwa <A/O> harami <A/O> ko ess ka hisab dana ho ga imran <Rel> yahodi agent <Rel> ub tm talba ko rok k dikao ub talba teri kameez utarey gee wait kar	Religious	3.0
What the fuck is going on in this country .Imran <Rel> to waki yahodi agent nikla <Rel>	Religious	3.0
<Rel> Niazi is yahodi daboo <Rel>	Religious	3.0
<Rel> Khottay k puttar Lanati yahodi lobby k agent haramkhor badzat dalay <Rel> Niazi <A/O> tabah o Barbard ho jaye tw <A/O>	Religious	5.0
ye tu fakhar ki baat ha imamat tu Rasoolallah ﷺ ka paisha ha .... <Rel> yahodi agent say tu behtar ha <Rel> .	Religious	3.0
<Rel> Kafir yahodi kafir hindo same thinking <Rel>	Religious	5.0
<Rel> Pagal yahodi daboo imran chore zakat khore <Rel>	Religious	4.0
Tumri ma buhat hanzir hy <Rel> jis ne tum jaise yahodi kafir rhandi hanzir aurat ko paida kiya <Rel>	Religious	5.0
matlb bajwa imran <Rel> yahodi ki tarha baykar jahil aor naehal insan ha <Rel>	Religious	4.0
mery pas ha jwab aor day bhe dia ha es <Rel> bayghart kanjar kashmir frosh gandu lanti sazishi kanjar imran yahodi ki najaiz olad ko <Rel>	Religious	5.0
Musalman to kahtae hi usko Hain Jo shariyya ko manta hae isis to aek shadyantr that musalmano Kae khilaf America ki traf sae musalmano ko badnam karnae Kae liyae <Rel> bagdadi aek yahodi tha jisko America main training di <Rel> gaee jab musalmano ko pata Chala usko nakar diya	Religious	4.0
Aap donon aak thali ka 2 camca ham pakistan ko jtna noksan mqm ur msaref na pocaya qom info on ko kabi mad nai kraga mqm mosaref donon ko gadar hi kaha Jana caiya <Rel> pti yahodi ajanton ki loton ki parti ha ya tinon <Rel> Pakistan ko barbad kna Wala log han	Religious	3.0
Ya ha poirho hrAm ki kmai Khana Wala ham I man Kya pata dosmn ur dost ka inan hrAm ki kmai caiya caena hmara bhaiyon jasa dost ha <Rel> ya sab yahodi ajant han <Rel>	Religious	3.0
RT : Ye BAJWA aur niazi <Rel> 1 yahodi aur 1 qadiyani <Rel>	Religious	3.0
<Rel> Ik ki rishte dari tu ha yahodi se <Rel> , Zack Goldsmith ko London ma election ma support Kiya Sadiq Khan ke against,aur Israel ka plane b Pak land Kiya thaa 6/7 month pehle,IND se rishta kartarpur corridor open,110 days kashmir curfew,IND took no pressure of Pak diplomacy etc	Religious	3.0
Amer gancy tb lago Hoti jb Moulana PM s Istifa Mangrhyty or y kasy Hosaqta hn k Istifa <Rel> yahodi Agant <Rel> ko diya jy or ABI Kashmir Banyga Pakistan insha'Allah Humny Kashmir s found ni Lana blky Muslmano ko Bahrat k zalim Moudi S Azad krna H Pakistan Zindabad Pak Army Agencies Zindabad	Religious	3.0
Hume <Rel> yahodi niyazi or yahodi bajwa se Allah pak jan churai <Rel>	Religious	4.0
Teri baji ko bhe ye he aitraz ha ha wesay <A/O> patwari khota he tera asli abba ha beshak apni ami Jan say puch lay <A/O> baki imran <Rel> yahodi bayghart kashmir frosh say to Teri ami Jan nay taste change kia ha imrani tati sahib <Rel>	Religious	5.0
Fasad Level Mein Ny Dekhna <Rel> Yahodi Bachiyo ka Takay Koi Reason Ho enke Tangein Uthane Ka <Rel> 😂😉	Religious	5.0
<A/O> Khottay k bacho dallo haramkhoro kanjro nalaiko jahilo or pata nhi kiya Kch <A/O> Niazi <Rel> teri pen di sirii jahill kanjar yahodi loby k agent haramkhor badzat dalay baigairaton k sardar Lakh di Lanat tere munh tay Itnay jahil ho k ghin ati hai tum jahiloon se Badbo ati hai <Rel>	Religious	5.0
<Rel> Go Niazi Go yahodi <Rel>	Religious	3.0
Wo waqt any wala hai ky jab imran niazi kokeen pi ker pak army <A/O> ky khilaf bhonka kery ga <A/O> <Rel> Kaha that na ye yahodi bacha hai <Rel> is sy mulk ko bachao Ab to imran niazi <Rel> sirf yahodi nahi qadiyani modi air sikh bacha b hai <Rel> dalal khaty pakistan ka nokri dushmano ki <A/O> Lakh di laant <A/O>	Religious	5.0
<Rel> Lakh lanat jhoota munafiq tareen yahodi imran chore zakat khore <Rel> . <A/O> Jhoota shaitan <A/O> jaali p m imran. Khosa <A/O> harrami sow gaya ya boot say dergaya ya doller say moonh band ker Liya issnay <A/O>	Religious	4.0
<Rel> Muk gaya Tera show go yahodi go <Rel> and go bajwa go to jail	Religious	3.0
<Rel> Harrami police rishwat khore like imran chore zakat khore yahodi agents <Rel> both are bajwa and imran chore destroyed Pakistan and business of Pakistan nation. <Rel> Lakh lanat teray jaman Tay harrami qadiyani <Rel>	Religious	5.0
<Rel> apni ami Jan say puch lay asli abba tera koi patwari he ha baki imran yahodi bayghart kashmir frosh <Rel> say to <A/O> Teri ami Jan nay taste change kia ha ab sathi kis patwari ka phata <A/O> ye rub he janta ha Q K din 126 thay	Religious	5.0
<A/O> Ye lanati log <A/O> jis ko dil krta hy yahodi or qadiyani keh dete hen. <Rel> Lanati insaan tum khud jhanmi ho apne undr jhank kr dekho kabhi <Rel>	Religious	5.0
<Rel> Yahodi labib key god man paly bary <Rel> afsos sekh bhi nhn pay dramay bazian	Religious	3.0
<Rel> Teri pen da kus Khottay k bachay haramkhor badzat fastai zani yahodi lobby k agent dallay naehal Nalaik Cocane addicted chutiyee nikhato nikamay najaiz Nalaik Baysharam baigairat jahill Niazi kottay keray parien tere Ganday jism main Tjhe kafan naseeb na ho <Rel>	Religious	5.0
<A/O> O stupid insan <A/O> .. Molana bss apni kursi k liye niklta hy or bss Pakistan ki hakomat k khilaaf. <Rel> Is yahodi agent k <Rel> dill main na koi islam ki mohbat hy or na he Pakistan ki	Religious	3.0
<Rel> tera najaiz abba ha khosa yakeen nai to apnay asli abba Jan bayghart kanjar kashmir frosh gandu lanti sazishi imran yahodi say pochh lay imrani tati <Rel>	Religious	5.0
<Rel> Niazi BAJWA bhai bhai qadiyani yahodi ne ghdari say hakumat bani <Rel>	Religious	5.0
<Rel> agher yahodi kah tu wo kuch nhi <Rel> . Allah ki mar pary is fasloo per	Religious	3.0
main to <Rel> us bayghart kashmir frosh lanti imran yahodi <Rel> par heran hun jo apni hakumat may apny waziron say phudu Ben gaya Hahahahahahahahahahahahahahahahahahahahahahahah	Religious	3.0
<A/O> kesa chutiya wazier e azam ha apni he hakumat may apny he bendon say phudu Ben gaya <A/O> <Rel> ye ehliyat ha bayghart kanjar kashmir frosh lanti sazishi imran yahodi ki <Rel>	Religious	5.0
<Rel> Pagal daboo fawara chodri and shida tally bhonka harrami and bajwa and khosa chief unjustice and naibe chore javed and imran chore zakat khore yahodi agents and gafoora katoora are qadiyani <Rel>	Religious	5.0
Bajwa ka mohra hay imran <Rel> chore zakat khore yahodi <Rel> destroyed Pakistan and business of Pakistan nation and khosa <A/O> harrami <A/O>	Religious	4.0
<Rel> lant tery tay nal tery kashmir frosh lanti sazishi bayghart kanjar imran yahodi tay <Rel>	Religious	5.0
RT : <Rel> Lakh di Lanat tere munh tay Khottay k puttar Lanati yahodi lobby k agent haramkhor badzat dalay <Rel> Niazi ht.	Religious	5.0
"<Rel> lo gi ""qadiani or yahodi"" agent <Rel> ne aik dafa phir bazi marli or muslman apni apni siasat krte reh gey."	Religious	3.0
Kaha gay patwari... Bolo bolo.... Kuch to bolo..... Imran khan legya baazi.... <Rel> Ab bolo na abbu g ne Quran Pak ki be hurmani prq nhi Bola kuch... Ya patwari b yahodi ho gay hn <Rel>	Religious	3.0
Ooo bhai jan fazloo ghadar agent hai woh kahan sy <Rel> aisy logon ko boura kahy ga woh khid harami yahodi lgta hai <Rel>	Religious	3.0
Bhai <A/O> ye madar chod log he <A/O> jab koyi inko follow nahi karta to fake account bana kar <A/O> ma chudane aa jate he <A/O>	Abusive/Offensive	4.0
bhai tere party ko vote kyu kiya hum log ne bata de bs <A/O> Maa chudane jaye <A/O> M.H me <A/O> bhosdiwale <A/O> hai shivsena ur sb chod jane Phle jo rape ho rhe us pr kuch kr	Abusive/Offensive	4.0
Hame insaf chahiye <Rel> muzlim ko live bina kpdo K unhe itna torture kro aur zinda jala do <Rel> I'm sure ki unke ghr wale b unko ab beta kehne chod diye honge aur unki bhne bhai yrr beshrmi ki b koi HD hoti h ab ni	Religious	5.0
<A/O> Sale randi k beej gufa ki auald madharchod <A/O> tumlogo ne desh ko barbad karke rakha hai aur <A/O> madharchod bhadwe sale teri maa ko chod k tera bhai paida kar dunga atankwadi ki auald sale gufa ki paidaish <A/O>	Abusive/Offensive	5.0
<A/O> M*\/%chod <A/O> , shaayad mujhe tumse achcha hindi aata hain. <A/O> Bose dk <A/O> ... <A/O> Teri gaand ko aisaa laat maarenge jab melenge ki gaand kidhar hain our lu4n kidhar doondte jaavoge <A/O> . Chup ho jaa naalaayak!!	Abusive/Offensive	5.0
<A/O> Teri ama ko chod kr ek bhai paida krrta hun dono bhai khelte rhna bsdk <A/O>	Abusive/Offensive	5.0
Le bhai, <A/O> maa chod daal bc ki <A/O>	Abusive/Offensive	5.0
Polish ki chodo Bhai usko aap saja do wo bhi buayanak wali <A/O> maa chod do bhadwo ki <A/O>	Abusive/Offensive	5.0
Bhai shahab I am sorry for my language but in <A/O> madarchodo ki aukat nh <A/O> hai ki ak shabad bhi In Muslim ke kilaf bole. Agar mere ko kabhi Zindagi Mai muka Mila to Mai Rahul kawal aur rajdeep ko ye puchuga <A/O> ki madar chod tum chat be keliye peaida hue the kya <A/O> . hate liberal.	Abusive/Offensive	5.0
Ye he hai pakistan ki kadawi suchayi. Bhai Imran Tere pass 2 he options hai <A/O> ya to tu pakistan chod de ya to pakistan tujhe chod de <A/O> 🤣🤣👍	Abusive/Offensive	3.0
He obviously knows nothing how Ahmaddiya Community has been systematically marginalised over the last 40 years. Mosques destroyed, 96 shaheed in Lahore mosque not long ago. Check with Fazal Rehman before they take you away. Check why Salman Taseer was murdered.	Neutral	0.0
Ahmaddiya Muslims are a persecuted minority of peace loving ppl and ideology	Neutral	0.0
You know nothing about Ahmaddiya Community except what you have been fed. Hating another human being is the worst of crimes according to Islamic teachings. If you have common sense then do some research.	Neutral	0.0
I wish you were braver and exposed injustices against Ahmaddiya Community! 😞 Nevertheless, your voice is important to re-educate the religious mob.	Neutral	0.0
Same with ahmaddiya. They segregate male and raaje there and rich and poor.	Neutral	0.0
Then Persecution is a strong word. You can use that for Ahmaddiya community in Pak, but using it for Christians isn't suitable. Yes it will catch eyeballs but will be far from truth.	Neutral	0.0
Yazidi toh Hindu hain.Woh bhul gaye hain unka roots may be. I am not sure. Ahmaddiya ka baat na karein toh achcha hoga Bahut time kharcha hoga detail mein jaana	Neutral	0.0
This is what was done to Ahmaddiya mosques in the past 30-40 years and made the people’s lives unbearable. Even the Kalima and Quranic verses were brushed over. If Islamic Republic of Pakistan allowed it then then what’s wrong with India accepting it?	Neutral	0.0
"#An Open Peace Lecture was delivered by Mr.Tabrej from Ahmaddiya community at the Modern Group of Colleges Mukerian. Ahmaddiya community of islam was founded by ""Mirza Gulam Ahmad"" In 1835 at Qadian, Gurdaspur. Motive of this community is ""love for all, hatred for none""."	Neutral	0.0
Lord Tariq Ahmed an Ahmadi UK foriegn Minister coming to Ahmaddiya Mosque Japan.	Neutral	0.0
Ahmaddiya Jama'at Crictket Tournament Qadian,	Neutral	0.0
Excellent historical perspective. However, the rot set earlier when a land owner decided to sell the poor an unachievable hope as well as placating mullahs with anti Ahmaddiya movement. Not to mention selling out on East Pak. Bhutto was a confused politician with flawed optics.	Neutral	0.0
Pls, where is the physical office address of MAP. I need to visit their office to sort out some important issues regarding my house at Ahmaddiya, Ojokoro LGA. Pls, kindly send their address and other contact details.	Neutral	0.0
pls, where is MAP office. Kindly avail me their physical address and other contact information. I need to visit their office to sort out some important issues regarding my house at Ahmaddiya, Ojokoro LGA.	Neutral	0.0
Someone with #leadership skills, a believer of #Diversity should be PM #byebyeBibi #GoBibiGo #CrimeMinister #IsraElex19v3 #Jews #Israeli #IsraeliArabJews #AfricanJews #Netanyahu #Christians #ArabChristians #Bahai #Druze #Ahmaddiya #UnitedIsrael #NoMoreBloodshedOnTheHolyLand	Neutral	0.0
Maira pass Badam, pista, akhroat, chilgoza, mongpahli hai Tumhara pass kia hai..	Neutral	0.0
Akhroat 🧠🧠brain 😜🤪😜	Neutral	0.0
Phr akhroat hi kha Chlgoze ko Bhul ja. 😂	Neutral	0.0
Dry fruits me akhroat ka makam bap ki trha hai jo oper se sakht magar ander se naram aur Taqat wala hai.. Magar chalghozy ka makam dosri biwi ke barabar hai jo kesi kesi ko naseeb hoti hai.	Neutral	0.0
Is liye to kaha k akhroat Khaya Karo ta k dimagh tez ho warna aesi prayshaniya ati rhn gi	Neutral	0.0
Or Islam nabi Pak p.b.u.h ma Deen ha or Islam ma Muslim wohi ha wo hazoor ko akhri nabi manta ha.pak banana ma kisi qadeani ka koi Lana Dana nahi.ya bongian jhoot tum logon ki brainwashing ka lya acha hota hon ga,Baki islamic dunya ma kisi ahmedi ki koi pahchan or oqat nahi,lahore	Neutral	0.0
Surround yourself with healthy minded people .	Neutral	0.0
IK never shook hands with Maliala ..he never got any pictures taken with minorities on their religious holidays or attended any minority religious celebrations .. And under pressure had to let go the top economist because he was an Ahmedi.. Ther is no minority in his cabinet	Neutral	0.0
Murtaza the geo journalist got political assylum on Ahmedi basis and was helped to get it by Nawaz Sharif, so what could you expect from him	Neutral	0.0
Thats What I said. Even for U Christain will be Muslim. Bcoz Judge and judiciary for u is not Quran and Islam. BTW Ahmedi are away far away from the fundamentals of Islam. Don't even qualify for Islam after 1st Fundamental.	Neutral	0.0
Persecute muslim lmao they are thriving like any other community in india. Just give ahmedi their freedom then talk about muslim og anywhere else	Neutral	0.0
😂😂😂 acha shia sunni kya hai phir vse masjide alag alag kyu bani hui Ahmedi kaun hai wah re Wah sahi hai ache se jhoot bolo	Neutral	0.0
When my husband was a kid, he went to his Ahmedi teacher’s wedding, when he came back his father punished him for eating food from kafir’s place. I am glad that didn’t change his views.	Neutral	0.0
Please explain why there is a Lahore Ahmadiyya Movement for the Propagation of Islam which is a breakaway faction because of their diverging views from the common Ahmedi belief that Ghulam Ahmed was a prophet	Neutral	0.0
dear i have marathon relations and discussion with Ahmedis. I know Ahmedis more than Ahmedis. So plz be sincere to urself and reevaluate ur beliefs. i reiterate if u r Ahmedi u better know what i mean. I do not want to share any despicable material on social media	Neutral	0.0
Whattt? Second class??? They get haj subsidy they have their own laws they dont follow any unifrom civil code and can wear what they want . They have reservations in univerisities . They becoem president. Hindus dont even care shia sunni or ahmedi .	Neutral	0.0
Knock knock to your common sense...Why would Ahmedi Maulvi perform jenaza of a person who did not pray behind an ahmedi imam??? Such a person would not even like ahmedi Imam perform his janaza...	Neutral	0.0
RT : Imams from the Ahmadiyya Muslim community at London Bridge to offer condolences #LondonBridgeAttack	Neutral	0.0
Sabah Ahmedi and Mansoor Clarke, imams of the Ahmadiyya Muslim Community, leave first flower and pray to mourn the victims at London Bridge	Neutral	0.0
dear i am close to Ahmedis so I do not need to talk for any confirmation. I would like to suggest u to consult Ahmedi literature. if u r Muslim u will not even embroil urself in discussion favoring Ahmadis and if u r Ahmedi u better know what kind of literature and books I mean.	Neutral	0.0
In a country, where Ahmedies are questions about their religion, then jailed for using Islamic terms, you should expect such questions..Your response tho, is unexpected coz if an ahmedi had said something like this,s/he would have been virtually lynched,Bigotry deluxe	Neutral	0.0
Even your Shias and ahmedi brothers are not safe in Pakistan A country made on hindu hatred is lecturing us on secularism 😂😂😂😂😂😂😂😂😂	Neutral	0.0
"her personal boundaries or harass her. Imagine a politician you like. Now attach the label ""Ahmedi"" to their face and gauge your own emotional reaction, or imagine the general reaction from this society."	Neutral	0.0
yet salam is discarded because being a ahmedi yet qadeer is thrown like some fly by musharraf and imran ka number ane wale hai jald tick tick tick time is ticking for him as well dude it is improved and upgraded by current generation developers	Neutral	0.0
He meant he wants this values not only in USA but entire world, as per their prophecy entire world will be Islamic and the world will come to an end. May be they will fight amongst themselves Shia, Sunni, Ahmedi etc etc	Neutral	0.0
RT : Ek hi toh tweet hai. Kitni baar RT karwaogi? Delete hi kar do na :-)	Neutral	0.0
If challenged on this ground Bajwa should get more than 3 years extension. Being an Ahmedi isn't a crime! I didn't know of this angle.... religious persecution can't br a judicial remit.	Neutral	0.0
When is ahmedi getting you guys to Abu Dhabi	Neutral	0.0
This is not true at all. Subhan Allah. Ibn Arabi and Ertugurl Gazi never even crossed paths. None of Ibn Arabi's writings mention Ertugrul at all. The first mention of Ertugrul is from over 100 years after he died, in Ahmedi's chronicle, w/ NO info on his personal life.	Neutral	0.0
Your constitution bars non Hindus from almost every big post Your noble prize winner Abdus Salam was thrown out of pak as he was an Ahmedi His grave was desecrated and word muslim was removed And you are talking about our constitution All muslim killers are in jail in india	Neutral	0.0
RT : i love staring at you, secretly	Neutral	0.0
or kya syria,iraq,libya,yemen,south sudan,afghanistan me hindu hi toh ladh rha hai🤨🤨. 9/11 hindu ne hi kiya tha, balochis, kurds,shia,ahmedi ko hindu hi toh maar rhe hai.	Neutral	0.0
Hindus, Christians, Sikhs, Baloch, Pashtun, Ahmedi, Muhajirs, Shia Muslims. Only Sunni Punjabi Muslim has Human Rights in Pakistan.	Neutral	0.0
Wo toh dhik raha hay khuf, in a state of war 😂😂🤣😂🤣 Wese surrender karna chora ki nahi, wese ahmedi as army chief is fantastic.,2019-11-19 03:10:16	Neutral	0.0
Gen Bajwa the COAS is Ahmedi..! Moreover, the news CJCSC Gen Nadeem Raza is a Shia!! So now can I know when will India end these cheap propagandas..??	Neutral	0.0
Hahahaha anjana om modi ko ,naale wale gas se chai bana ke dunga. #aajtak #anjanaommodi #nanochip,2016-01-11 05:40:12,India Gate, New Delhi	Neutral	0.0
I’d like to believe that Zafar penned that as well, but there has been a relentless campaign by a prominent personality to prove otherwise! 😂😂😂 Aajkal vaise bhi history dubara likhne ka zamana hai.	Neutral	0.0
Yeh munawwar rana ka nahi hai Jo apne likha hai	Neutral	0.0
I would support this idea wholeheartedly, after we learn to be tolerant of opinions, POVs and beliefs. The threats and harm are directed at families, who have nothing to do with what we say. All one has to do is label a face as Ahmedi Muslim and their family is in harms way.	Neutral	0.0
No fan of Zia but it baffles me that we glamorize Bhutto considering he declared Ahmedi’s non Muslims, banned alcohol, made Islamic studies compulsory in schools among other things.	Neutral	0.0
It seems Bangladeshi are not Muslims. Nor, Ahmedi, balochi, sindhi, pashtun are Muslims.,India	Neutral	0.0
Sir i disagree with you... there are many vocal elements within deepstate that think Bajwa as a crypto Ahmedi ...	Neutral	0.0
RT : Qadyanis/Ahmedi were,are and will remain, Non Muslims as per Shria and constitution of Pakistan.	Neutral	0.0
Looks like a section of Pakistan army not happy with bajwa extension are pushing ahmedi canard. Reminds me of Musaraff vs chief justice Chaudhry fight 11 years back. Musaraff lost power and went in exile due to that conflict.,India	Neutral	0.0
From what I know, No, Molvis didn't like him. That is why most of the members of his party were all westernized, educated elite. Also, he worked with Prince Agha Khan and some Ahmedi leadership which is why Molvis kept him at a distance.	Neutral	0.0
Yes <Rel> OMG ahmedi general bajwa is anti Shia <Rel> . Lmao	Religious	5.0
Still a long way to go, here we can’t accommodate one Ahmedi finance minister and country wide protest started for the removal and the same people would happily go abroad and do petty jobs under them with out any issue.	Neutral	0.0
You fired your economic advisor for being an Ahmedi you colossal hypocrite.	Neutral	0.0
You know.. Here in Malaysia, our Prime minister organised an event to tackle the global ummah problem but he only called sunni leaders, and only addresses issue regarding Rohingyan, Gaza, Syrian... Uyghur and Yemeni are pushed aside. Shia too. Much less Ahmedi. Lmao.	Neutral	0.0
Before #Pakistan starts criticizing Norway, Australia or anybody else for Islamophobia, we should ensure that our own Ahmedi, Hindu, Christian citizens are treated equally and with dignity. Fix your own damn house first!	Neutral	0.0
"Just the ten thousandth ""isolated"" instance of Christian /Jewish/Hindu/Ahmedi places of worship being attacked by crybabies who themselves <Rel> can't handle some nutcase burning a book full of fiction stories. <Rel>"	Religious	5.0
Wait brro dont relate wrong with wrong Ahmedi are not muslims concept of prophecy is the basic of islam . The biggest rivalry is why they call them muslims they are believer of some other relegion but not islam so they accept themselves as non muslim minorities to buildtheremosq	Neutral	0.0
I doubt it. Saudi influence is being greatly undermined by elevation of Ahmedi and Shia generals. Saudi is not even liking it anymore.	Neutral	0.0
Bajwa is not a ahmedi , Indian propoganda feeded morons 🤦🏻‍♂️😆	Neutral	0.0
If you born as Shia, ahmedi then India is a best place to born. You can practice your religion without any state discrimination.	Neutral	0.0
like i have no problem with anyone believing what they want to...if ahmedi believe there are prophets after prophet Muhammad than its fine their choice but why forcefully call yourself muslim when you are violating the basic rules? why is that so hard to understand???	Neutral	0.0
RT : Did we punish the people involved in destroying the place of worship of Ahmedi?	Neutral	0.0
His father law is not an Ahmedi none of his close relatives is Ahmedi. This lie was spread by PML N who when they were about to announce next COAS starting spreading this lie to keep BAJWA in auqat but it backfired badly #COAS #QamarJavedBajwa #ISPR	Neutral	0.0
We should start within our home Pakistan first.Everyone know Ahmedis are NonMuslims.All non muslims like Hindus, Christians and Ahmedis should be given freedom to practice their I am also against burning of Ahmedi temples.	Neutral	0.0
This new generation of Ahmedi HATE Pakistan. Such a shame they have Salam as a role model.	Neutral	0.0
It's one shameless govt that only knows how to lie. Sahiwal Qasur Sindh conversions Ahmedi persecution Anti Jewish rants by state ministers The whole set up of the shoddy govt deserves one huge slap on their ugly and dirty lying faces	Neutral	0.0
There is no Shia , Sunni , Christian , Ahmedi , Hindu or Sikh in Pakistan Army . There are only Pakistanis !!!	Neutral	0.0
Muslims have and will in future keep burning or take down place of worship of minorities when they want to. Just see what they do to #Ahmedi Muslims in Pakistan.	Neutral	0.0
Salaam not a muslim scientist but first pakistani qadyani non muslim scientist remember this thing and keep this thing in ur mind that qadyani or ahmedi's r non muslim	Neutral	0.0
He's a former Ahmedi, and now an Atheist. He isn't even Muslim and insulted the prophet too,The Grim North	Neutral	0.0
I have seen enough right wingers who have celebrated Mumtaz Qadri, literally died when aasia left, stayed mum over forced conversions and supported the demolition of ahmedi mosques, who have been this Norway guy, and have had his pic as dp. Get out of your touch me not state.	Neutral	0.0
No we do not want a syria. Peoples sects should he stated instead of accusations being fired hes ahmedi. Etc . We are a sunni country it should remain that way.	Neutral	0.0
He is not an atheist he is an ahmedi or a pro ahmedi atheist	Neutral	0.0
Physics department name was changed ONLY because he was not a Muslim. Problem is not that he was an Ahmedi. Problem is why take away his achievements from the reach of kids, or not give him the deserved recognition, since he belonged to minority?	Neutral	0.0
Army even has seikh, christians, Ahmedi and hindu officers. Christians officers have even reached upto the rank of a General officers. Bullet does not differentiate between casts, sects and religions. So once in khaki, everyone is khaki and get career progression accordingly	Neutral	0.0
Say whatever u feel like. But qadiyani and ahmedi were/is/will remain Non Muslims.	Neutral	0.0
She will go nuts when asked to speak about ahmedi rights, the current beheadings in Iran, Saudi, Yemen. Like why tf always blame others for your ills. Get you house in order first.	Neutral	0.0
"Sanaullah said""According to Islam and Pakistan’s constitution, those, do not believe in Khatam-e-Nabuwwat are not Muslims,It is our duty to protect minorities of the country but the Ahmedi's will first have to stop claiming to be Muslims. #PML #Ahmedi_Issue,"	Neutral	0.0
That COAS is Ahmedi move by PMLN is for the history books	Neutral	0.0
Petitioner against general BajwaCome on! Originally, the idea of Pakistan was a brainchild of Ahmedi Muslim Sir Zafarullah Khan and was stolen away by a convert Shia Muslim Mr. Jinnah as its founder!	Neutral	0.0
Achchha ye to bata do kaun se musalmano ke liye hai ...Sunni ki shia ..deobandi ya barelvi ya wahabi ya ahmdiya ... Kitni jagah abhi bhi abhivadan mein raam raam bola jata hai .Vo kaun se muslman hai unka na majhab kamzor hua na vo .Aapke jaise log kamzor hai	Neutral	0.0
Jab aap ny ek maulana ko pusha tha k aap dalit muslim bolty to sunni shiya or ahmdiya per kyu nhi bolty...ahhahahahhahahahha mja aaya tha,	Neutral	0.0
You don't need to tell me anything about the laws of Pakistan neither do I need to know from you that wether he's a ahmdiya Muslim or not.👎	Neutral	0.0
alhumdulilah..he belongs to.norwegin local ahmdiya jamat ... true saviour	Neutral	0.0
U live on a different planet altogether and totally biased. Logic is simple - fix ur own house before vouching for others. U will ask China for the Muslims, they will tell u to fix Baloch, PTM, and Ahmdi issues. Do u have any response to that?	Neutral	0.0
Aap ne jin ko favour di thi naa Ahmdies ko Un ki reality nhi janti aap Kaash Jan li hoti Ya Jan saktien K kis tarah zulm hota hai is community mein Ex ahmdi ki tarf se boht maazrat k saath	Neutral	0.0
G , bilkul nhi manti ab Ahmdi thi	Neutral	0.0
Daikh lo yahi sub face kiya hai aur ab baat Karo tu comments aate hain Momina ki jawani kha gaye ahmdi Isko dete nhi kuch isliye jalti rehti hai...... ☹️😥	Neutral	0.0
RT : Yaha 2 Baar ghar ka Main door b khula Reh gaya Pata nhi chala....... Rabwah Mein deewarain b phlaang k aaye	Neutral	0.0
Nhi , sub bool dain Boht Acha ho ga , ex ahmdi hon boht himat hai , sub sun sakti hon	Neutral	0.0
